,customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure,MonthlyCharges,TotalCharges
3923,3745,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,3,1,-1.2774445836787656,0.534710024134526,-0.9701101947409091
3924,5481,0,0,1,1,1,2,1,0,0,0,0,0,2,1,1,3,1,0.6364125111626608,0.574593152138513,0.7721652691578343
3925,7005,0,0,1,0,1,2,0,0,2,0,2,0,2,1,0,3,0,0.18848851024232702,0.2438955491054544,0.16706083713273465
3926,5638,1,0,0,0,0,1,0,0,2,2,0,0,0,0,0,3,0,-0.8702409464784621,-0.9991286070188055,-0.8365641252764363
3927,3066,1,0,1,0,1,0,2,1,1,1,1,1,1,0,1,1,1,-1.1960038562387048,-1.4694171580658184,-0.9832133274237463
3928,3248,0,0,1,0,1,0,1,0,0,2,0,2,2,0,1,1,0,-0.5851984004382496,1.0365727181846955,-0.23569504927003132
3929,6831,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0.7178532386027215,-0.6634456129852487,-0.021566919720702363
3930,6254,0,0,1,1,1,2,1,2,0,2,2,2,2,1,1,2,0,1.4100994218432374,1.4835961112293827,2.2067377064692093
3931,6255,0,0,1,0,1,0,0,2,2,0,2,0,2,0,1,3,0,-0.30015585439803716,0.2089978121019659,-0.19501798417381594
3932,896,0,1,0,0,1,2,1,0,0,2,0,0,0,0,1,2,1,-1.2367242199587352,0.4582673621268844,-0.9398009282321238
3933,3843,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,0,-0.9516816739185228,-1.4976677070686424,-0.9260580803172963
3934,1175,0,0,0,1,0,1,0,2,2,0,2,0,0,1,0,3,0,-0.9109613101984924,-0.8146691400003658,-0.8242551218471043
3935,5890,0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,0,1.5322605130033284,-1.4926823160681442,-0.4197345037698822
3936,481,1,0,0,0,1,0,0,2,0,2,2,0,2,0,1,0,0,-0.9516816739185228,0.11593718009266311,-0.751239348816479
3937,4057,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,0,-1.1552834925186746,-1.4827115340671475,-0.9755808629317234
3938,4705,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,-1.2367242199587352,-0.4590445819648154,-0.9514922755753962
3939,6318,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,1,-1.2774445836787656,0.4615909561272169,-0.97108079716186
3940,1069,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.5444780367182193,-1.3165318340505352,-0.7991518137779648
3941,3364,1,0,1,1,1,0,2,1,1,1,1,1,1,0,1,0,0,-1.0331224013585834,-1.479387940066815,-0.9287051778289807
3942,4940,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,-1.2774445836787656,-0.7265938989915613,-0.9868530865023123
3943,6156,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,-1.2774445836787656,-0.6900343649879066,-0.9863677852918369
3944,3163,0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0,-0.9516816739185228,-1.479387940066815,-0.9297419576877236
3945,2692,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,3,1,-1.1960038562387048,-1.0140847800203006,-0.9443009940019872
3946,3646,0,0,0,0,0,1,0,2,0,2,2,2,2,0,0,3,1,-0.9516816739185228,-0.2081132349397309,-0.7676072350970603
3947,3024,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,1,0,-1.1145631287986442,-0.29785027294870164,-0.8732484849591945
3948,3041,0,0,1,1,1,0,1,0,0,0,0,2,2,1,0,0,0,0.9621754209229036,0.8022593411612722,1.1860169059637438
3949,3133,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,3,0,-0.5851984004382496,-0.23636378394255506,-0.5678175504026879
3950,4014,1,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1,0.6771328748826912,1.044881703185526,1.0758314720398847
3951,4185,1,0,1,0,1,2,0,2,2,2,2,2,0,2,0,3,0,1.5322605130033284,0.47820892612887816,1.4368293951958309
3952,6951,0,0,0,0,1,2,1,0,2,2,2,2,2,2,1,1,0,1.6137012404433893,1.438727592224897,2.4383587387415853
3953,3140,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,2,1,-1.0738427650786138,0.32033821111309646,-0.8142623287404961
3954,5131,1,1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,0,-0.62591876415828,0.9983513871808745,-0.3158138672903427
3955,4763,1,0,1,0,0,1,0,0,0,0,0,2,2,0,1,2,0,-0.13727439951791576,-0.626886078981594,-0.41794771294949523
3956,3202,0,0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1,-1.0738427650786138,1.3473287572157604,-0.7652469064824752
3957,1358,1,0,1,0,1,2,1,0,0,2,0,2,2,2,0,2,0,1.247217966963116,1.2575917192067896,1.7722387090721623
3958,3251,1,0,1,0,1,2,1,0,0,0,0,0,0,0,1,0,1,-0.6666391278783103,0.3020584441112687,-0.43921272962669244
3959,6218,1,0,0,0,1,0,0,0,0,2,0,0,2,1,1,0,0,1.0843365120829946,-0.11339080593026184,0.6025524960966631
3960,5256,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,2,0,-1.1960038562387048,-0.23968737794288733,-0.9345508515006168
3961,5265,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,3,0,-0.9924020376385531,-1.1802644800369129,-0.9056533703313965
3962,6336,0,1,1,0,1,2,1,0,0,0,0,0,2,0,1,2,1,-1.0331224013585834,0.6576830021468192,-0.7204006628053571
3963,2290,0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,0,1.4508197855632678,-1.5009913010689746,-0.3697484790909103
3964,1800,0,0,1,1,1,2,1,2,0,2,2,2,2,2,0,1,0,1.4508197855632678,1.5617005702371902,2.3080774228748564
3965,2582,0,1,1,0,1,2,1,0,2,2,0,2,2,1,1,2,0,0.7992939660427822,1.3872118852197473,1.4744843572995403
3966,6302,1,0,1,1,1,2,1,2,2,0,2,2,2,2,1,1,0,1.6137012404433893,1.4270950132237343,2.4883006451286955
3967,4183,0,0,1,0,1,0,2,1,1,1,1,1,1,1,0,3,0,-0.015113308357824713,-1.5109620830699715,-0.7440701263890007
3968,5286,0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,0,1.6137012404433893,-1.4860351280674797,-0.3776897716259632
3969,2023,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,-1.2774445836787656,0.1724382780983114,-0.9749190885538024
3970,1744,1,0,1,1,1,0,0,2,0,0,2,0,2,1,0,1,0,0.3920903288424788,-0.035286346922454,0.21336298444127907
3971,6024,0,0,0,0,1,2,2,1,1,1,1,1,1,2,0,1,1,-0.30015585439803716,-1.329826210051864,-0.7004371357380713
3972,3831,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0.5142514200025698,-0.4607063789649817,0.00830116386946892
3973,2404,0,0,1,1,0,1,0,2,0,2,2,2,2,1,1,1,0,0.43281069256250915,-0.14496494893341827,0.1591857220354739
3974,6758,1,0,1,0,1,2,0,2,0,2,0,2,2,1,0,3,0,0.18848851024232702,0.4815325201292102,0.2788565887095349
3975,1976,0,1,0,0,1,2,1,0,0,0,0,0,2,0,1,1,1,-0.5037576729981889,0.6992279271509723,-0.24363634180508423
3976,3737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,-1.1552834925186746,-1.3397969920528607,-0.9675733929588783
3977,3350,1,0,1,0,1,0,1,2,2,2,2,2,2,2,1,1,0,1.247217966963116,1.506861269231708,1.9526604636393778
3978,294,1,0,0,0,1,0,1,0,0,0,0,2,2,0,0,3,0,-1.1960038562387048,0.8620840331672525,-0.9009327131022261
3979,4981,1,0,1,1,1,2,2,1,1,1,1,1,1,2,1,1,0,1.369379058123207,-1.3115464430500368,-0.2679675797666491
3980,6265,1,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1,-0.1779947632379461,1.3606231332170895,0.30872467229970596
3981,821,0,1,0,0,1,2,1,0,0,0,0,0,2,0,0,2,0,-0.9924020376385531,0.6792863631489789,-0.6988268180851299
3982,6588,1,0,0,1,1,2,2,1,1,1,1,1,1,2,0,3,0,1.5729808767233588,-1.343120586053193,-0.2757985765720485
3983,915,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,-1.2774445836787656,-1.3464441800535252,-0.9950811479344643
3984,4161,0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,0,0,1.6137012404433893,-1.3181936310507012,-0.1861281483637429
3985,5071,1,1,1,0,1,0,0,2,2,0,0,0,0,0,1,0,0,-0.6666391278783103,-0.3393951979528547,-0.6417598075624027
3986,4426,1,0,1,0,1,2,1,2,2,2,2,0,0,2,0,3,0,1.369379058123207,1.0581760791868549,1.8284895311954537
3987,5414,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-0.8702409464784621,0.39013368512007346,-0.6360906070582121
3988,4391,1,0,0,0,1,2,0,2,2,2,2,2,0,1,1,1,0,0.758573602322752,0.544680806135523,0.8146291250744366
3989,5422,0,0,0,1,0,1,0,2,0,0,0,0,2,0,1,2,0,-0.9924020376385531,-0.8728320350061801,-0.8598365242333275
3990,4964,1,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,0,-0.748079855318371,0.9352031011745621,-0.41571973921049427
3991,1178,0,0,0,0,1,2,1,0,2,0,2,0,2,0,1,2,1,-1.1552834925186746,0.9551446651765553,-0.8459833805888463
3992,2080,0,0,0,0,1,2,0,2,2,2,0,2,2,2,0,3,0,1.5322605130033284,0.6626683931473177,1.6373690908518472
3993,6876,0,0,0,1,1,2,0,2,2,0,2,0,0,2,0,2,0,1.5322605130033284,0.04115631508518757,1.1522664126897688
3994,275,0,1,1,0,1,2,1,0,2,0,0,2,2,1,1,1,1,0.880734693482843,1.221032185203135,1.3647401062942954
3995,417,1,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,1,-0.1779947632379461,0.33695618111475767,-0.0931709074117625
3996,962,1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0,-0.3408762181180675,-1.462769970065154,-0.7909016931998821
3997,4276,0,0,1,0,1,0,0,0,2,0,0,0,2,2,1,1,0,1.4915401492832983,-0.11006721192992953,0.8168350396675069
3998,4803,1,0,1,1,1,0,0,2,2,0,0,0,0,0,0,3,0,0.3920903288424788,-0.3410569949530208,0.00944823945786541
3999,3746,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,-1.2367242199587352,0.16080569909714826,-0.9476981024753154
4000,284,0,1,0,0,1,2,1,0,0,2,0,2,2,0,1,2,0,0.26992923768238775,1.1628692901973208,0.7748344258154495
4001,5277,1,0,1,1,1,2,1,0,2,2,2,2,2,2,1,0,0,0.5142514200025698,1.4952286902305454,1.1563032363950874
4002,6923,1,0,1,1,1,2,0,2,2,2,2,2,0,2,1,0,0,1.6137012404433893,0.534710024134526,1.5210732735051837
4003,395,0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0,0.22920887396235737,-1.477726143066649,-0.6779588660346855
4004,4104,1,0,1,0,1,2,0,2,2,2,2,0,0,2,1,0,0,1.6137012404433893,0.10098100709116792,1.1139496762081385
4005,1755,1,0,0,0,1,2,2,1,1,1,1,1,1,0,1,3,1,-1.2774445836787656,-1.3530913680541898,-0.995169384518187
4006,1784,1,0,1,1,1,0,2,1,1,1,1,1,1,2,1,1,0,1.6137012404433893,-1.4943441130683104,-0.38166041789348965
4007,726,1,0,1,0,1,2,2,1,1,1,1,1,1,2,0,0,0,0.9214550572028734,-1.2982520670487077,-0.3688661132536822
4008,510,0,0,1,1,0,1,0,0,0,2,2,2,2,1,1,2,0,0.758573602322752,-0.28621769394753876,0.27318738820534416
4009,2816,1,0,0,0,1,0,0,2,2,2,2,2,2,2,1,0,0,1.247217966963116,0.7291402731539627,1.3366808726704418
4010,2618,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-1.2774445836787656,-1.4744025490663168,-0.9967797021711283
4011,5782,0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,0,-0.38159658183809786,-1.4993295040688086,-0.8065636868106809
4012,4748,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,1,-1.2774445836787656,-0.47233895796614456,-0.9834780371749148
4013,6810,0,0,0,0,1,2,0,0,0,0,2,0,0,0,1,3,0,-1.2367242199587352,-0.34604238595351905,-0.9541393730870804
4014,2558,0,1,0,0,1,2,1,2,2,2,0,2,2,0,0,1,0,0.7992939660427822,1.440389389225063,1.5704195829521652
4015,6049,0,0,0,0,1,2,0,2,0,0,0,0,0,1,0,3,0,0.14776814652229667,-0.3427187919531868,-0.17039997731515197
4016,5507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,-1.2774445836787656,-0.6451658459834212,-0.9857721883517079
4017,6658,0,0,0,0,1,2,0,2,0,2,0,0,0,1,0,3,0,-0.1779947632379461,-0.19149526493806968,-0.2758647540098405
4018,2064,0,0,1,1,1,0,0,2,2,2,0,2,0,1,0,2,0,-1.0331224013585834,0.15582030809665018,-0.7953135223860226
4019,4689,1,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1,-0.748079855318371,1.1894580421999785,-0.38126335326673705
4020,3030,1,1,1,0,0,1,0,2,2,2,2,2,2,2,1,1,0,1.6137012404433893,0.006258578081699082,0.9998377143086148
4021,2977,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,1,-1.2774445836787656,-1.4710789550659844,-0.996735583879267
4022,4148,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,-0.9109613101984924,-1.5259182560714666,-0.9337787813930422
4023,1146,1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,0,0.3920903288424788,-1.4943441130683104,-0.6308184711807742
4024,913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0331224013585834,-1.3198554280508674,-0.9219771383201164
4025,2075,1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,1,-1.1552834925186746,0.33363258711442517,-0.8637630522089924
4026,166,1,0,1,1,1,2,1,2,2,2,2,2,2,2,1,1,0,1.6137012404433893,1.6464522172456624,2.549514775086395
4027,3969,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,-0.5037576729981889,-1.3397969920528607,-0.7927767206039918
4028,3961,1,0,0,0,1,0,1,2,2,2,2,2,2,2,0,1,0,1.247217966963116,1.476948923228718,2.1044494467885415
4029,14,0,0,0,0,0,1,0,2,2,2,2,0,0,2,0,0,0,0.9621754209229036,-0.6551366279844181,0.1236925562329735
4030,2978,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,3,0,-1.1145631287986442,-0.4573827849646494,-0.8792485726523456
4031,5901,0,0,1,0,1,2,1,0,2,2,2,2,2,2,1,0,0,1.6137012404433893,1.5184938482328711,2.5159628141257966
4032,2876,1,1,1,1,1,2,1,0,2,2,0,0,0,0,1,2,0,1.4508197855632678,0.6610065961471517,1.5017274025239578
4033,3685,1,0,1,1,1,0,0,2,2,0,2,0,0,1,0,3,0,1.4100994218432374,-0.15659752793458118,0.7563268023795902
4034,3212,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9924020376385531,-0.6684310039857471,-0.8429171593044785
4035,1028,1,0,1,1,1,2,1,0,2,0,2,0,2,0,1,0,0,0.7992939660427822,0.9468356801757247,1.0376470904338388
4036,2841,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,0,-0.5851984004382496,-1.479387940066815,-0.8284463595739378
4037,406,0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0,1.0843365120829946,-1.3065610520495383,-0.32898317741097216
4038,1736,0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,0,1.125056875803025,-1.4677553610656522,-0.5235669036656987
4039,5796,1,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,0,-1.0331224013585834,0.9750862291785486,-0.696378252886822
4040,6750,1,0,1,1,0,1,0,2,0,2,0,0,0,1,0,3,0,1.0843365120829946,-0.9958050130184734,-0.13210529997945247
4041,4147,1,0,0,0,0,1,0,2,0,2,2,2,2,2,1,0,0,0.5549717837226001,-0.13333236993225536,0.27073882300703633
4042,3848,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,2,0,-1.1145631287986442,-0.44575020596348647,-0.8900575541583898
4043,2309,1,1,1,0,0,1,0,2,0,2,2,2,2,2,1,1,0,1.0843365120829946,-0.023653767921291324,0.7090319935041639
4044,1442,0,0,1,0,1,2,0,0,2,2,2,2,2,2,1,0,0,1.5322605130033284,0.6659919871476498,1.6049421463337146
4045,2573,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,-0.748079855318371,0.2073360151017999,-0.6025386460976137
4046,300,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,0,0.47353105628253944,-0.4856333339674735,-0.06204545250354142
4047,1671,0,0,1,0,1,2,1,2,0,2,0,2,0,2,1,1,0,1.2879383306831464,0.9917041991802098,1.6186849942485422
4048,4807,0,0,1,1,0,1,0,2,0,2,2,2,2,2,0,3,0,1.0436161483629645,-0.16656830993557784,0.5932214773679758
4049,4398,0,1,1,0,1,2,1,0,0,0,2,2,2,1,0,2,0,0.5549717837226001,1.1794872601989819,1.0915375839425452
4050,1840,1,1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,0,1.0436161483629645,1.1346187411944968,1.5445662639213817
4051,5792,0,0,1,0,1,2,1,0,2,0,0,2,2,2,1,1,0,1.6137012404433893,1.0947356131905097,2.025014462292082
4052,6809,0,1,0,0,0,1,0,0,0,2,0,2,0,0,1,2,1,-0.0965540357978854,-0.8130073430001998,-0.48829432932250544
4053,5279,1,1,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,-0.8702409464784621,-0.1499503399339166,-0.7132976178156708
4054,6704,0,1,0,0,0,1,0,0,2,2,0,2,2,0,1,2,0,0.06632741908223598,-0.28289409994720643,-0.226672858584374
4055,3273,1,0,0,0,0,1,0,2,2,0,0,0,2,2,0,0,0,0.880734693482843,-0.6169152969805971,0.06715496521258299
4056,2328,0,0,0,0,0,1,0,0,2,0,0,2,2,0,1,2,1,-1.1960038562387048,-0.47067716096597834,-0.9372420673041625
4057,5663,0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0,1.6137012404433893,-1.3248408190513656,-0.18553255142361386
4058,1987,0,0,1,1,1,2,1,0,0,2,2,0,0,0,1,2,1,0.3106496014024181,0.6676537841478158,0.4514694056172818
4059,2387,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,3,1,-1.2367242199587352,0.03118553308419093,-0.9465069085950575
4060,521,1,0,1,1,1,2,0,0,0,2,0,0,2,2,0,1,0,0.880734693482843,-0.046918925923616905,0.49825685413630166
4061,1117,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,-0.748079855318371,-0.48729513096763954,-0.6927605529541868
4062,1286,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,-1.2774445836787656,0.19071804510013865,-0.9746764379485645
4063,2119,0,0,0,0,1,2,1,0,2,2,0,0,2,0,1,2,1,-0.9109613101984924,1.0000131841810405,-0.5851339799582893
4064,243,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,-1.2774445836787656,-0.4856333339674735,-0.9836545103423604
4065,5141,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,1,-1.2774445836787656,-1.4960059100684764,-0.9970664710682275
4066,3436,1,0,0,0,1,2,0,2,2,0,2,0,0,1,1,0,0,0.9621754209229036,-0.003712203919297562,0.6113982136148748
4067,6460,0,0,1,0,1,0,0,2,2,0,2,2,2,2,1,0,0,1.4508197855632678,0.4931650991303729,1.4276969087805202
4068,2395,0,0,1,1,1,0,2,1,1,1,1,1,1,1,1,3,0,-0.748079855318371,-1.504314895069307,-0.8857780798478335
4069,7004,1,0,1,1,1,0,1,2,0,0,2,2,2,2,1,2,0,1.4508197855632678,1.156222102196656,1.9360278676076281
4070,362,1,1,1,0,1,2,1,0,0,0,0,0,0,0,1,2,0,0.9214550572028734,0.3070438351117673,0.7820698256807199
4071,4633,0,0,0,0,0,1,0,2,0,0,0,2,0,0,1,2,0,-0.6666391278783103,-0.8595376590048512,-0.7126579025836803
4072,1852,1,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,0,-0.9516816739185228,0.4915033021302069,-0.6887678475407296
4073,5460,1,0,1,1,1,0,0,2,2,0,0,2,0,0,1,2,1,-0.748079855318371,0.022876548083360315,-0.5921267292183221
4074,646,1,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1,1.0436161483629645,1.1279715531938321,1.5586399990251703
4075,2204,1,0,0,0,0,1,0,2,2,0,0,0,2,0,1,0,0,0.8400143297628127,-0.613591702980265,0.11784688256133734
4076,911,1,0,1,0,1,2,1,2,2,2,0,2,0,2,1,1,0,1.5322605130033284,1.1495749141959914,2.058014944604413
4077,624,0,1,1,1,1,2,1,0,0,0,0,2,2,0,1,2,0,-0.748079855318371,1.0315873271841969,-0.41181527038076
4078,431,1,0,1,1,1,0,0,2,0,2,2,2,0,1,1,0,1,-0.4223169455581282,0.09101022509017127,-0.32457134822483164
4079,3980,0,0,1,0,1,2,1,2,0,0,0,0,0,0,1,1,0,-0.9109613101984924,0.4449729861255557,-0.6682087235333148
4080,4397,0,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,0,-0.13727439951791576,-1.2849576910473786,-0.7002386034246949
4081,5447,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,-1.2774445836787656,0.16080569909714826,-0.9750735025753172
4082,67,1,0,1,0,1,2,0,2,0,2,2,2,2,1,0,2,1,0.6771328748826912,0.6510358141461546,0.7851360469650874
4083,209,0,1,1,0,1,2,1,0,2,0,0,2,2,0,1,2,1,1.4508197855632678,1.1778254631988159,2.0170511106110984
4084,1907,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,1,-1.2774445836787656,0.44164939212522314,-0.9713455069130283
4085,3997,0,0,0,0,0,1,0,0,0,0,2,0,2,1,1,1,0,-0.0965540357978854,-0.8113455460000336,-0.4820736501700474
4086,1527,0,0,1,0,1,2,0,2,2,2,2,2,0,2,0,1,0,1.6137012404433893,0.47987072312904416,1.3774461743503796
4087,2705,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-0.9109613101984924,-1.4577845790646555,-0.8968076528131848
4088,819,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,1,-1.0331224013585834,0.2937494591104381,-0.7763647160315492
4089,2989,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,1,-0.9516816739185228,0.3319707901142591,-0.6940399834181675
4090,1006,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,3,0,-1.2774445836787656,-0.49394231896830415,-0.9837648060720139
4091,5878,0,0,0,0,1,2,0,0,2,0,2,0,2,0,1,1,0,-0.5037576729981889,0.13754054109482292,-0.4012048211880921
4092,457,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,0,-1.2774445836787656,-1.479387940066815,-0.9968458796089206
4093,1699,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,-0.13727439951791576,0.3735157151184122,-0.028449373251081496
4094,6133,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,2,0,-1.2774445836787656,0.3070438351117673,-0.9731322977334154
4095,439,1,0,0,0,1,0,1,2,0,0,2,0,0,0,1,3,0,-1.1960038562387048,0.5829021371393436,-0.9111902159600027
4096,564,0,0,0,0,1,0,1,2,0,2,0,2,0,0,1,0,0,-0.5037576729981889,0.8188773111629334,-0.18026041554617594
4097,7031,1,0,0,1,1,0,1,0,2,0,2,2,2,0,1,1,0,1.2879383306831464,1.1429277261953275,1.7168481936401683
4098,3809,1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,1,-1.2774445836787656,-1.481049737066981,-0.9968679387548512
4099,4699,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,-1.0738427650786138,-1.1736172920362484,-0.9345508515006168
4100,410,1,0,1,0,1,0,2,1,1,1,1,1,1,2,0,2,0,0.7178532386027215,-1.4943441130683104,-0.5587733005710999
4101,6887,1,0,0,0,1,0,0,2,0,0,0,0,2,0,1,0,0,-1.0738427650786138,-0.18650987393757135,-0.8572335450135045
4102,1289,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,-1.0331224013585834,-0.6651074099854147,-0.8585791529152773
4103,3706,1,0,1,1,1,2,1,0,0,2,0,0,2,2,1,1,0,1.6137012404433893,0.8654076271675846,1.8671150957201137
4104,2336,1,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,-0.9924020376385531,-0.5055748979694671,-0.8321964143821572
4105,3566,0,0,1,1,1,2,1,2,0,0,2,2,2,2,0,1,0,1.4100994218432374,1.393859073220412,2.086691834314326
4106,6486,0,1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,1,-0.3408762181180675,0.9568064621767214,-0.006919646822715793
4107,1484,0,0,1,0,1,2,1,2,2,0,0,0,2,2,1,1,0,1.6137012404433893,0.9867188081797118,2.0479559740600126
4108,1815,1,0,1,1,1,0,2,1,1,1,1,1,1,1,1,0,0,0.025607055362205634,-1.505976692069473,-0.7409597868127717
4109,513,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,-1.2367242199587352,-1.3198554280508674,-0.9809191762469534
4110,3702,1,0,1,0,1,0,0,2,2,0,2,0,2,2,0,3,0,1.5322605130033284,0.10596639809166647,1.0519634761428647
4111,5112,0,0,0,0,1,0,0,0,2,2,0,2,0,1,0,0,0,-0.4223169455581282,0.016229360082695727,-0.3696823016531182
4112,4703,0,0,0,0,1,2,1,2,2,2,0,0,2,0,1,0,0,1.0843365120829946,1.1528985081963241,1.475300545698976
4113,2800,1,0,0,0,1,0,2,1,1,1,1,1,1,1,1,1,0,0.14776814652229667,-1.4760643460664828,-0.6987826997932686
4114,1081,0,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0,0.758573602322752,-1.4893587220678117,-0.5519129061866515
4115,5153,1,0,1,0,1,2,0,2,0,2,2,2,0,1,0,0,0,0.8400143297628127,0.4200460311230638,0.8277543169032047
4116,1691,0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,0,0,-0.5037576729981889,-1.4976677070686424,-0.831247871107137
4117,4406,1,0,1,0,1,0,1,2,0,2,0,2,2,2,0,1,0,1.247217966963116,1.1612074931971548,1.7870845142835248
4118,3401,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0.3106496014024181,0.33363258711442517,0.3052834455345163
4119,4272,1,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,0,0.10704778280226633,-1.51594747407047,-0.7243051316350914
4120,6457,1,0,1,1,1,0,1,0,0,0,0,0,2,1,0,0,0,-0.2594354906780068,0.47156173812821356,-0.10830348152022448
4121,389,1,1,1,0,1,2,1,0,2,2,0,0,2,0,1,2,1,-0.21871512695797646,1.0232783421833662,0.10167752859413237
4122,3235,1,0,0,1,1,0,0,2,2,0,2,0,0,1,0,1,0,0.8400143297628127,-0.06353689592527814,0.5028451564898878
4123,6300,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.06632741908223598,0.22561578210362715,0.06512552378695839
4124,2412,0,1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,0,-0.5444780367182193,1.003336778181373,-0.2291876012204741
4125,1869,1,0,1,0,1,0,1,2,2,2,0,0,0,0,1,1,0,0.43281069256250915,0.7091987091519689,0.5611474791847345
